SubscriptionLogId,CustomerId,ClubPlanName,MonthlyFeeBRL,PointsCredited,BillingDate,PaymentStatus,PaymentMethod
SUB-910983,CUST-10924,Clube Super 10k,489.90,10000,2023-05-12T11:00:00Z,Paid,Auto Debit
SUB-901998,CUST-10161,Clube Top 20k,799.90,20000,2023-05-12T12:00:00Z,Paid,PIX Auto
SUB-911746,CUST-10988,Clube Plus 5k,219.90,5000,2023-05-12T12:00:00Z,Paid,Credit Card
SUB-904027,CUST-10329,Clube Super 10k,489.90,10000,2023-05-13T06:00:00Z,Paid,PIX Auto
SUB-905957,CUST-10513,Clube Plus 5k,219.90,5000,2023-05-13T07:00:00Z,Paid,PIX Auto
SUB-906058,CUST-10529,Clube Classic 1k,44.90,0,2023-05-13T08:00:00Z,Cancelled,Credit Card
SUB-905135,CUST-10438,Clube Special 3k,129.90,3000,2023-05-13T10:00:00Z,Paid,Credit Card
SUB-903023,CUST-10246,Clube Super 10k,489.90,10000,2023-05-13T12:00:00Z,Paid,PIX Auto
SUB-906021,CUST-10522,Clube Super 10k,489.90,10000,2023-05-13T12:00:00Z,Paid,Credit Card
SUB-906136,CUST-10537,Clube Top 20k,799.90,20000,2023-05-13T12:00:00Z,Paid,Credit Card
SUB-907219,CUST-10619,Clube Top 20k,799.90,20000,2023-05-13T12:00:00Z,Paid,Credit Card
SUB-901520,CUST-10125,Clube Super 10k,489.90,0,2023-05-14T06:00:00Z,Payment Failed,Credit Card
SUB-910295,CUST-10860,Clube Plus 5k,219.90,5000,2023-05-14T07:00:00Z,Paid,Auto Debit
SUB-905577,CUST-10477,Clube Plus 5k,219.90,5000,2023-05-14T08:00:00Z,Paid,PIX Auto
SUB-910777,CUST-10906,Clube Super 10k,489.90,10000,2023-05-14T08:00:00Z,Paid,Credit Card
SUB-911662,CUST-10981,Clube Plus 5k,219.90,5000,2023-05-14T08:00:00Z,Paid,Credit Card
SUB-909111,CUST-10765,Clube Super 10k,489.90,10000,2023-05-14T09:00:00Z,Paid,Credit Card
SUB-902243,CUST-10183,Clube Super 10k,489.90,10000,2023-05-14T10:00:00Z,Paid,Credit Card
SUB-907290,CUST-10622,Clube Plus 5k,219.90,5000,2023-05-14T10:00:00Z,Paid,Credit Card
SUB-904233,CUST-10355,Clube Classic 1k,44.90,1000,2023-05-14T11:00:00Z,Paid,Auto Debit
SUB-909169,CUST-10770,Clube Top 20k,799.90,20000,2023-05-15T07:00:00Z,Paid,PIX Auto
SUB-906371,CUST-10553,Clube Plus 5k,219.90,5000,2023-05-15T08:00:00Z,Paid,Credit Card
SUB-904831,CUST-10411,Clube Plus 5k,219.90,5000,2023-05-15T10:00:00Z,Paid,Auto Debit
SUB-907334,CUST-10627,Clube Plus 5k,219.90,5000,2023-05-15T10:00:00Z,Paid,Credit Card
SUB-911110,CUST-10936,Clube Plus 5k,219.90,5000,2023-05-15T10:00:00Z,Paid,Credit Card
SUB-904410,CUST-10377,Clube Top 20k,799.90,20000,2023-05-15T12:00:00Z,Paid,Credit Card
SUB-908518,CUST-10720,Clube Super 10k,489.90,10000,2023-05-15T12:00:00Z,Paid,Credit Card
SUB-900406,CUST-10030,Clube Plus 5k,219.90,5000,2023-05-16T06:00:00Z,Paid,Credit Card
SUB-907150,CUST-10615,Clube Top 20k,799.90,20000,2023-05-16T06:00:00Z,Paid,Auto Debit
SUB-904653,CUST-10400,Clube Plus 5k,219.90,5000,2023-05-16T07:00:00Z,Paid,Credit Card
SUB-908754,CUST-10736,Clube Top 20k,799.90,20000,2023-05-16T07:00:00Z,Paid,Credit Card
SUB-907066,CUST-10601,Clube Classic 1k,44.90,1000,2023-05-16T08:00:00Z,Paid,Credit Card
SUB-909645,CUST-10812,Clube Plus 5k,219.90,5000,2023-05-16T08:00:00Z,Paid,PIX Auto
SUB-905683,CUST-10485,Clube Special 3k,129.90,3000,2023-05-16T09:00:00Z,Paid,PIX Auto
SUB-910702,CUST-10898,Clube Classic 1k,44.90,1000,2023-05-16T09:00:00Z,Paid,Credit Card
SUB-900251,CUST-10019,Clube Super 10k,489.90,10000,2023-05-16T10:00:00Z,Paid,Credit Card
SUB-900764,CUST-10063,Clube Super 10k,489.90,10000,2023-05-16T10:00:00Z,Paid,Credit Card
SUB-902487,CUST-10202,Clube Top 20k,799.90,20000,2023-05-16T10:00:00Z,Paid,Credit Card
SUB-909455,CUST-10794,Clube Plus 5k,219.90,5000,2023-05-16T12:00:00Z,Paid,Credit Card
SUB-906204,CUST-10543,Clube Top 20k,799.90,20000,2023-05-17T06:00:00Z,Paid,Credit Card
SUB-910090,CUST-10846,Clube Super 10k,489.90,10000,2023-05-17T08:00:00Z,Paid,Credit Card
SUB-903957,CUST-10320,Clube Top 20k,799.90,0,2023-05-17T09:00:00Z,Cancelled,Credit Card
SUB-900281,CUST-10020,Clube Top 20k,799.90,20000,2023-05-17T11:00:00Z,Paid,Credit Card
SUB-900730,CUST-10060,Clube Special 3k,129.90,3000,2023-05-17T11:00:00Z,Paid,Auto Debit
SUB-901015,CUST-10083,Clube Top 20k,799.90,20000,2023-05-17T11:00:00Z,Paid,Credit Card
SUB-902958,CUST-10241,Clube Super 10k,489.90,10000,2023-05-17T11:00:00Z,Paid,Credit Card
SUB-903210,CUST-10255,Clube Super 10k,489.90,10000,2023-05-18T06:00:00Z,Paid,Auto Debit
SUB-904066,CUST-10332,Clube Super 10k,489.90,10000,2023-05-18T06:00:00Z,Paid,Credit Card
SUB-902810,CUST-10231,Clube Super 10k,489.90,10000,2023-05-18T07:00:00Z,Paid,Credit Card
SUB-902979,CUST-10243,Clube Super 10k,489.90,10000,2023-05-18T07:00:00Z,Paid,Auto Debit
SUB-905111,CUST-10437,Clube Super 10k,489.90,10000,2023-05-18T08:00:00Z,Paid,Credit Card
SUB-905973,CUST-10517,Clube Super 10k,489.90,10000,2023-05-18T08:00:00Z,Paid,Credit Card
SUB-910465,CUST-10880,Clube Top 20k,799.90,20000,2023-05-18T08:00:00Z,Paid,Credit Card
SUB-910369,CUST-10871,Clube Super 10k,489.90,10000,2023-05-18T09:00:00Z,Paid,Credit Card
SUB-903535,CUST-10287,Clube Plus 5k,219.90,5000,2023-05-18T11:00:00Z,Paid,Credit Card
SUB-904154,CUST-10340,Clube Plus 5k,219.90,5000,2023-05-19T06:00:00Z,Paid,PIX Auto
SUB-904264,CUST-10358,Clube Top 20k,799.90,20000,2023-05-19T06:00:00Z,Paid,Auto Debit
SUB-904128,CUST-10338,Clube Classic 1k,44.90,1000,2023-05-19T08:00:00Z,Paid,PIX Auto
SUB-906085,CUST-10531,Clube Super 10k,489.90,10000,2023-05-19T10:00:00Z,Paid,Credit Card
SUB-904184,CUST-10349,Clube Super 10k,489.90,10000,2023-05-19T11:00:00Z,Paid,Credit Card
SUB-910938,CUST-10919,Clube Super 10k,489.90,10000,2023-05-19T11:00:00Z,Paid,Credit Card
SUB-902194,CUST-10180,Clube Top 20k,799.90,20000,2023-05-19T12:00:00Z,Paid,Credit Card
SUB-907985,CUST-10679,Clube Special 3k,129.90,3000,2023-05-20T06:00:00Z,Paid,Auto Debit
SUB-906460,CUST-10558,Clube Plus 5k,219.90,5000,2023-05-20T07:00:00Z,Paid,Credit Card
SUB-902288,CUST-10187,Clube Super 10k,489.90,10000,2023-05-20T09:00:00Z,Paid,Credit Card
SUB-904509,CUST-10386,Clube Super 10k,489.90,10000,2023-05-20T09:00:00Z,Paid,PIX Auto
SUB-907530,CUST-10644,Clube Special 3k,129.90,3000,2023-05-20T09:00:00Z,Paid,Credit Card
SUB-901500,CUST-10124,Clube Super 10k,489.90,10000,2023-05-20T12:00:00Z,Paid,Credit Card
SUB-902161,CUST-10176,Clube Top 20k,799.90,20000,2023-05-20T12:00:00Z,Paid,Credit Card
SUB-901791,CUST-10150,Clube Top 20k,799.90,20000,2023-05-21T06:00:00Z,Paid,PIX Auto
SUB-909530,CUST-10799,Clube Top 20k,799.90,20000,2023-05-21T06:00:00Z,Paid,Credit Card
SUB-909261,CUST-10778,Clube Super 10k,489.90,10000,2023-05-21T07:00:00Z,Paid,PIX Auto
SUB-903419,CUST-10269,Clube Top 20k,799.90,20000,2023-05-21T08:00:00Z,Paid,Credit Card
SUB-911302,CUST-10956,Clube Top 20k,799.90,20000,2023-05-21T09:00:00Z,Paid,PIX Auto
SUB-909337,CUST-10783,Clube Special 3k,129.90,3000,2023-05-21T10:00:00Z,Paid,Credit Card
SUB-905820,CUST-10503,Clube Plus 5k,219.90,0,2023-05-21T11:00:00Z,Payment Failed,Credit Card
SUB-911275,CUST-10954,Clube Special 3k,129.90,3000,2023-05-21T12:00:00Z,Paid,PIX Auto
SUB-901436,CUST-10121,Clube Classic 1k,44.90,1000,2023-05-22T06:00:00Z,Paid,Credit Card
SUB-907769,CUST-10664,Clube Top 20k,799.90,20000,2023-05-22T06:00:00Z,Paid,Auto Debit
SUB-903932,CUST-10318,Clube Super 10k,489.90,10000,2023-05-22T08:00:00Z,Paid,Credit Card
SUB-904172,CUST-10346,Clube Special 3k,129.90,3000,2023-05-22T08:00:00Z,Paid,Credit Card
SUB-905352,CUST-10459,Clube Plus 5k,219.90,5000,2023-05-22T10:00:00Z,Paid,Credit Card
SUB-908017,CUST-10681,Clube Classic 1k,44.90,1000,2023-05-22T10:00:00Z,Paid,Credit Card
SUB-908831,CUST-10741,Clube Top 20k,799.90,20000,2023-05-22T10:00:00Z,Paid,Auto Debit
SUB-905655,CUST-10481,Clube Classic 1k,44.90,1000,2023-05-22T11:00:00Z,Paid,Credit Card
SUB-910431,CUST-10876,Clube Special 3k,129.90,3000,2023-05-22T12:00:00Z,Paid,Credit Card
SUB-909226,CUST-10775,Clube Classic 1k,44.90,0,2023-05-23T06:00:00Z,Payment Failed,PIX Auto
SUB-902048,CUST-10166,Clube Plus 5k,219.90,5000,2023-05-23T09:00:00Z,Paid,Credit Card
SUB-905770,CUST-10498,Clube Plus 5k,219.90,5000,2023-05-23T09:00:00Z,Paid,Credit Card
SUB-902498,CUST-10204,Clube Super 10k,489.90,10000,2023-05-23T10:00:00Z,Paid,Auto Debit
SUB-909178,CUST-10771,Clube Plus 5k,219.90,5000,2023-05-23T11:00:00Z,Paid,Credit Card
SUB-907440,CUST-10638,Clube Plus 5k,219.90,5000,2023-05-23T12:00:00Z,Paid,PIX Auto
SUB-911318,CUST-10957,Clube Plus 5k,219.90,5000,2023-05-23T12:00:00Z,Paid,Credit Card
SUB-901104,CUST-10092,Clube Top 20k,799.90,20000,2023-05-24T06:00:00Z,Paid,Credit Card
SUB-903908,CUST-10314,Clube Plus 5k,219.90,5000,2023-05-24T06:00:00Z,Paid,Credit Card
SUB-908140,CUST-10692,Clube Super 10k,489.90,10000,2023-05-24T06:00:00Z,Paid,PIX Auto
SUB-906978,CUST-10597,Clube Plus 5k,219.90,5000,2023-05-24T07:00:00Z,Paid,Credit Card
SUB-904839,CUST-10412,Clube Super 10k,489.90,10000,2023-05-24T08:00:00Z,Paid,Credit Card
SUB-902021,CUST-10162,Clube Top 20k,799.90,20000,2023-05-24T09:00:00Z,Paid,PIX Auto
SUB-903947,CUST-10319,Clube Special 3k,129.90,0,2023-05-24T09:00:00Z,Refunded,Credit Card
SUB-907601,CUST-10651,Clube Super 10k,489.90,10000,2023-05-24T10:00:00Z,Paid,Auto Debit
SUB-908487,CUST-10719,Clube Top 20k,799.90,20000,2023-05-24T10:00:00Z,Paid,Credit Card
SUB-900016,CUST-10002,Clube Super 10k,489.90,10000,2023-05-24T11:00:00Z,Paid,PIX Auto
SUB-901096,CUST-10090,Clube Top 20k,799.90,20000,2023-05-24T11:00:00Z,Paid,Credit Card
SUB-906542,CUST-10562,Clube Classic 1k,44.90,1000,2023-05-24T12:00:00Z,Paid,Credit Card
SUB-910061,CUST-10844,Clube Plus 5k,219.90,5000,2023-05-24T12:00:00Z,Paid,Credit Card
SUB-905442,CUST-10465,Clube Super 10k,489.90,10000,2023-05-25T07:00:00Z,Paid,PIX Auto
SUB-909610,CUST-10810,Clube Super 10k,489.90,10000,2023-05-25T09:00:00Z,Paid,Credit Card
SUB-909859,CUST-10826,Clube Super 10k,489.90,10000,2023-05-25T09:00:00Z,Paid,Credit Card
SUB-906710,CUST-10574,Clube Super 10k,489.90,10000,2023-05-25T10:00:00Z,Paid,Credit Card
SUB-905262,CUST-10451,Clube Plus 5k,219.90,5000,2023-05-25T11:00:00Z,Paid,Auto Debit
SUB-909544,CUST-10800,Clube Super 10k,489.90,10000,2023-05-25T11:00:00Z,Paid,Credit Card
SUB-910111,CUST-10847,Clube Super 10k,489.90,10000,2023-05-25T11:00:00Z,Paid,Auto Debit
SUB-902833,CUST-10232,Clube Top 20k,799.90,20000,2023-05-25T12:00:00Z,Paid,Credit Card
SUB-904289,CUST-10360,Clube Plus 5k,219.90,5000,2023-05-26T07:00:00Z,Paid,PIX Auto
SUB-900494,CUST-10041,Clube Classic 1k,44.90,1000,2023-05-26T08:00:00Z,Paid,Credit Card
SUB-905421,CUST-10464,Clube Top 20k,799.90,20000,2023-05-26T08:00:00Z,Paid,Credit Card
SUB-909554,CUST-10801,Clube Super 10k,489.90,10000,2023-05-26T08:00:00Z,Paid,Auto Debit
SUB-909579,CUST-10803,Clube Super 10k,489.90,10000,2023-05-26T10:00:00Z,Paid,Auto Debit
SUB-909003,CUST-10755,Clube Classic 1k,44.90,1000,2023-05-26T12:00:00Z,Paid,Credit Card
SUB-905146,CUST-10439,Clube Plus 5k,219.90,0,2023-05-27T06:00:00Z,Payment Failed,Credit Card
SUB-908053,CUST-10684,Clube Plus 5k,219.90,5000,2023-05-27T06:00:00Z,Paid,PIX Auto
SUB-911688,CUST-10984,Clube Classic 1k,44.90,1000,2023-05-27T08:00:00Z,Paid,Auto Debit
SUB-911207,CUST-10948,Clube Special 3k,129.90,3000,2023-05-27T10:00:00Z,Paid,Auto Debit
SUB-907176,CUST-10616,Clube Plus 5k,219.90,5000,2023-05-27T11:00:00Z,Paid,Credit Card
SUB-911372,CUST-10961,Clube Super 10k,489.90,10000,2023-05-27T11:00:00Z,Paid,Credit Card
SUB-901465,CUST-10123,Clube Super 10k,489.90,10000,2023-05-28T06:00:00Z,Paid,PIX Auto
SUB-905522,CUST-10472,Clube Super 10k,489.90,10000,2023-05-28T06:00:00Z,Paid,Auto Debit
SUB-900462,CUST-10034,Clube Top 20k,799.90,20000,2023-05-28T09:00:00Z,Paid,Credit Card
SUB-900956,CUST-10079,Clube Top 20k,799.90,20000,2023-05-28T09:00:00Z,Paid,Auto Debit
SUB-900485,CUST-10040,Clube Plus 5k,219.90,5000,2023-05-28T10:00:00Z,Paid,Credit Card
SUB-902625,CUST-10218,Clube Plus 5k,219.90,5000,2023-05-28T11:00:00Z,Paid,Credit Card
SUB-903898,CUST-10313,Clube Classic 1k,44.90,1000,2023-05-28T11:00:00Z,Paid,Credit Card
SUB-900859,CUST-10072,Clube Super 10k,489.90,10000,2023-05-28T12:00:00Z,Paid,Credit Card
SUB-901315,CUST-10113,Clube Special 3k,129.90,3000,2023-05-28T12:00:00Z,Paid,PIX Auto
SUB-901754,CUST-10146,Clube Top 20k,799.90,20000,2023-05-28T12:00:00Z,Paid,Credit Card
SUB-906416,CUST-10555,Clube Classic 1k,44.90,1000,2023-05-28T12:00:00Z,Paid,Credit Card
SUB-908192,CUST-10695,Clube Plus 5k,219.90,5000,2023-05-29T06:00:00Z,Paid,Credit Card
SUB-900776,CUST-10064,Clube Plus 5k,219.90,5000,2023-05-29T07:00:00Z,Paid,Credit Card
SUB-905867,CUST-10508,Clube Super 10k,489.90,10000,2023-05-29T08:00:00Z,Paid,Auto Debit
SUB-910257,CUST-10856,Clube Super 10k,489.90,10000,2023-05-29T09:00:00Z,Paid,PIX Auto
SUB-911627,CUST-10979,Clube Super 10k,489.90,10000,2023-05-29T09:00:00Z,Paid,Credit Card
SUB-900056,CUST-10004,Clube Super 10k,489.90,10000,2023-05-29T10:00:00Z,Paid,Credit Card
SUB-903879,CUST-10311,Clube Plus 5k,219.90,5000,2023-05-29T11:00:00Z,Paid,Credit Card
SUB-908265,CUST-10703,Clube Classic 1k,44.90,1000,2023-05-29T11:00:00Z,Paid,PIX Auto
SUB-908642,CUST-10729,Clube Top 20k,799.90,20000,2023-05-29T11:00:00Z,Paid,Credit Card
SUB-909843,CUST-10825,Clube Plus 5k,219.90,5000,2023-05-29T11:00:00Z,Paid,Credit Card
SUB-910767,CUST-10902,Clube Classic 1k,44.90,1000,2023-05-29T12:00:00Z,Paid,Credit Card
SUB-900615,CUST-10053,Clube Super 10k,489.90,10000,2023-05-30T06:00:00Z,Paid,Credit Card
SUB-907559,CUST-10648,Clube Top 20k,799.90,20000,2023-05-30T07:00:00Z,Paid,Credit Card
SUB-904460,CUST-10382,Clube Special 3k,129.90,3000,2023-05-30T08:00:00Z,Paid,Auto Debit
SUB-900386,CUST-10028,Clube Super 10k,489.90,10000,2023-05-30T09:00:00Z,Paid,Credit Card
SUB-903456,CUST-10277,Clube Special 3k,129.90,0,2023-05-30T09:00:00Z,Payment Failed,Credit Card
SUB-907036,CUST-10600,Clube Super 10k,489.90,10000,2023-05-30T10:00:00Z,Paid,Auto Debit
SUB-906349,CUST-10552,Clube Top 20k,799.90,20000,2023-05-30T11:00:00Z,Paid,Auto Debit
SUB-903113,CUST-10252,Clube Super 10k,489.90,10000,2023-05-31T06:00:00Z,Paid,Auto Debit
SUB-905387,CUST-10462,Clube Special 3k,129.90,3000,2023-05-31T07:00:00Z,Paid,Credit Card
SUB-904947,CUST-10423,Clube Top 20k,799.90,20000,2023-05-31T08:00:00Z,Paid,Credit Card
SUB-909943,CUST-10834,Clube Special 3k,129.90,3000,2023-05-31T08:00:00Z,Paid,PIX Auto
SUB-903431,CUST-10272,Clube Plus 5k,219.90,5000,2023-05-31T10:00:00Z,Paid,Credit Card
SUB-901895,CUST-10155,Clube Super 10k,489.90,10000,2023-06-01T06:00:00Z,Paid,Credit Card
SUB-902105,CUST-10171,Clube Special 3k,129.90,0,2023-06-01T06:00:00Z,Payment Failed,Credit Card
SUB-903400,CUST-10268,Clube Top 20k,799.90,20000,2023-06-01T06:00:00Z,Paid,Credit Card
SUB-910175,CUST-10851,Clube Plus 5k,219.90,5000,2023-06-01T06:00:00Z,Paid,Credit Card
SUB-906576,CUST-10565,Clube Plus 5k,219.90,5000,2023-06-01T07:00:00Z,Paid,PIX Auto
SUB-911134,CUST-10937,Clube Super 10k,489.90,10000,2023-06-01T07:00:00Z,Paid,Credit Card
SUB-911072,CUST-10934,Clube Plus 5k,219.90,5000,2023-06-01T08:00:00Z,Paid,PIX Auto
SUB-900194,CUST-10014,Clube Super 10k,489.90,10000,2023-06-01T09:00:00Z,Paid,Credit Card
SUB-905539,CUST-10473,Clube Plus 5k,219.90,5000,2023-06-01T09:00:00Z,Paid,Credit Card
SUB-907401,CUST-10635,Clube Plus 5k,219.90,5000,2023-06-01T09:00:00Z,Paid,Auto Debit
SUB-902133,CUST-10174,Clube Plus 5k,219.90,5000,2023-06-01T12:00:00Z,Paid,Auto Debit
SUB-904963,CUST-10424,Clube Super 10k,489.90,10000,2023-06-01T12:00:00Z,Paid,Credit Card
SUB-911350,CUST-10960,Clube Super 10k,489.90,10000,2023-06-02T06:00:00Z,Paid,Credit Card
SUB-905164,CUST-10440,Clube Top 20k,799.90,20000,2023-06-02T07:00:00Z,Paid,Credit Card
SUB-903069,CUST-10248,Clube Super 10k,489.90,10000,2023-06-02T08:00:00Z,Paid,Credit Card
SUB-903339,CUST-10264,Clube Super 10k,489.90,10000,2023-06-02T08:00:00Z,Paid,Credit Card
SUB-906891,CUST-10591,Clube Super 10k,489.90,10000,2023-06-02T11:00:00Z,Paid,Auto Debit
SUB-908216,CUST-10697,Clube Top 20k,799.90,20000,2023-06-02T11:00:00Z,Paid,Credit Card
SUB-911188,CUST-10946,Clube Super 10k,489.90,10000,2023-06-02T11:00:00Z,Paid,Credit Card
SUB-905795,CUST-10501,Clube Super 10k,489.90,10000,2023-06-02T12:00:00Z,Paid,Credit Card
SUB-907796,CUST-10666,Clube Plus 5k,219.90,5000,2023-06-02T12:00:00Z,Paid,Auto Debit
SUB-903693,CUST-10299,Clube Top 20k,799.90,20000,2023-06-03T06:00:00Z,Paid,Auto Debit
SUB-908963,CUST-10753,Clube Top 20k,799.90,20000,2023-06-03T06:00:00Z,Paid,PIX Auto
SUB-910072,CUST-10845,Clube Special 3k,129.90,3000,2023-06-03T06:00:00Z,Paid,Credit Card
SUB-902447,CUST-10200,Clube Plus 5k,219.90,5000,2023-06-03T09:00:00Z,Paid,Credit Card
SUB-903144,CUST-10253,Clube Super 10k,489.90,10000,2023-06-03T09:00:00Z,Paid,Auto Debit
SUB-909737,CUST-10817,Clube Classic 1k,44.90,1000,2023-06-03T10:00:00Z,Paid,Auto Debit
SUB-900822,CUST-10068,Clube Top 20k,799.90,20000,2023-06-03T11:00:00Z,Paid,Credit Card
SUB-901845,CUST-10152,Clube Top 20k,799.90,20000,2023-06-03T11:00:00Z,Paid,Credit Card
SUB-901982,CUST-10160,Clube Classic 1k,44.90,1000,2023-06-03T11:00:00Z,Paid,Auto Debit
SUB-904792,CUST-10409,Clube Top 20k,799.90,20000,2023-06-03T11:00:00Z,Paid,Credit Card
SUB-908298,CUST-10705,Clube Super 10k,489.90,10000,2023-06-03T11:00:00Z,Paid,Credit Card
SUB-907586,CUST-10650,Clube Super 10k,489.90,10000,2023-06-04T06:00:00Z,Paid,Credit Card
SUB-908940,CUST-10751,Clube Special 3k,129.90,3000,2023-06-04T06:00:00Z,Paid,Auto Debit
SUB-900471,CUST-10038,Clube Plus 5k,219.90,5000,2023-06-04T07:00:00Z,Paid,Credit Card
SUB-901576,CUST-10132,Clube Super 10k,489.90,10000,2023-06-04T07:00:00Z,Paid,PIX Auto
SUB-901818,CUST-10151,Clube Classic 1k,44.90,1000,2023-06-04T07:00:00Z,Paid,Auto Debit
SUB-903759,CUST-10302,Clube Super 10k,489.90,10000,2023-06-04T07:00:00Z,Paid,Credit Card
SUB-904540,CUST-10389,Clube Super 10k,489.90,10000,2023-06-04T07:00:00Z,Paid,Credit Card
SUB-911016,CUST-10925,Clube Classic 1k,44.90,1000,2023-06-04T08:00:00Z,Paid,PIX Auto
SUB-906076,CUST-10530,Clube Special 3k,129.90,3000,2023-06-04T10:00:00Z,Paid,PIX Auto
SUB-902886,CUST-10237,Clube Top 20k,799.90,20000,2023-06-04T11:00:00Z,Paid,Auto Debit
SUB-906949,CUST-10594,Clube Special 3k,129.90,3000,2023-06-04T11:00:00Z,Paid,PIX Auto
SUB-909664,CUST-10813,Clube Top 20k,799.90,20000,2023-06-04T11:00:00Z,Paid,Credit Card
SUB-905058,CUST-10433,Clube Plus 5k,219.90,5000,2023-06-04T12:00:00Z,Paid,Credit Card
SUB-907131,CUST-10612,Clube Plus 5k,219.90,5000,2023-06-04T12:00:00Z,Paid,Credit Card
SUB-908744,CUST-10735,Clube Plus 5k,219.90,5000,2023-06-04T12:00:00Z,Paid,Auto Debit
SUB-910633,CUST-10891,Clube Special 3k,129.90,3000,2023-06-04T12:00:00Z,Paid,Credit Card
SUB-903047,CUST-10247,Clube Classic 1k,44.90,1000,2023-06-05T06:00:00Z,Paid,Credit Card
SUB-909068,CUST-10763,Clube Top 20k,799.90,20000,2023-06-05T06:00:00Z,Paid,Credit Card
SUB-907088,CUST-10605,Clube Top 20k,799.90,20000,2023-06-05T08:00:00Z,Paid,Auto Debit
SUB-909780,CUST-10821,Clube Super 10k,489.90,10000,2023-06-05T08:00:00Z,Paid,Credit Card
SUB-909185,CUST-10772,Clube Super 10k,489.90,10000,2023-06-05T09:00:00Z,Paid,Credit Card
SUB-906738,CUST-10577,Clube Top 20k,799.90,20000,2023-06-05T11:00:00Z,Paid,Credit Card
SUB-906922,CUST-10592,Clube Top 20k,799.90,20000,2023-06-05T11:00:00Z,Paid,Credit Card
SUB-909999,CUST-10840,Clube Super 10k,489.90,10000,2023-06-05T12:00:00Z,Paid,Credit Card
SUB-911097,CUST-10935,Clube Special 3k,129.90,3000,2023-06-06T06:00:00Z,Paid,Credit Card
SUB-907129,CUST-10610,Clube Plus 5k,219.90,5000,2023-06-06T07:00:00Z,Paid,Credit Card
SUB-900501,CUST-10042,Clube Top 20k,799.90,20000,2023-06-06T08:00:00Z,Paid,PIX Auto
SUB-909481,CUST-10795,Clube Plus 5k,219.90,5000,2023-06-06T08:00:00Z,Paid,PIX Auto
SUB-908565,CUST-10723,Clube Classic 1k,44.90,1000,2023-06-06T09:00:00Z,Paid,Credit Card
SUB-906764,CUST-10580,Clube Top 20k,799.90,20000,2023-06-06T11:00:00Z,Paid,PIX Auto
SUB-911753,CUST-10989,Clube Plus 5k,219.90,5000,2023-06-06T11:00:00Z,Paid,Credit Card
SUB-908981,CUST-10754,Clube Plus 5k,219.90,5000,2023-06-06T12:00:00Z,Paid,Credit Card
SUB-900311,CUST-10023,Clube Super 10k,489.90,10000,2023-06-07T06:00:00Z,Paid,Auto Debit
SUB-904194,CUST-10352,Clube Top 20k,799.90,20000,2023-06-07T06:00:00Z,Paid,PIX Auto
SUB-908273,CUST-10704,Clube Special 3k,129.90,3000,2023-06-07T08:00:00Z,Paid,Credit Card
SUB-910484,CUST-10881,Clube Special 3k,129.90,3000,2023-06-07T08:00:00Z,Paid,Credit Card
SUB-908733,CUST-10734,Clube Plus 5k,219.90,5000,2023-06-07T09:00:00Z,Paid,PIX Auto
SUB-908258,CUST-10701,Clube Top 20k,799.90,20000,2023-06-07T11:00:00Z,Paid,Credit Card
SUB-901307,CUST-10112,Clube Plus 5k,219.90,5000,2023-06-08T07:00:00Z,Paid,PIX Auto
SUB-901935,CUST-10157,Clube Super 10k,489.90,10000,2023-06-08T07:00:00Z,Paid,Credit Card
SUB-904168,CUST-10342,Clube Classic 1k,44.90,1000,2023-06-08T07:00:00Z,Paid,Credit Card
SUB-907682,CUST-10656,Clube Top 20k,799.90,20000,2023-06-08T08:00:00Z,Paid,PIX Auto
SUB-905010,CUST-10426,Clube Plus 5k,219.90,0,2023-06-08T09:00:00Z,Payment Failed,Credit Card
SUB-909898,CUST-10828,Clube Super 10k,489.90,10000,2023-06-08T09:00:00Z,Paid,Credit Card
SUB-903473,CUST-10279,Clube Super 10k,489.90,10000,2023-06-08T10:00:00Z,Paid,Auto Debit
SUB-904096,CUST-10335,Clube Top 20k,799.90,20000,2023-06-08T10:00:00Z,Paid,Auto Debit
SUB-910040,CUST-10843,Clube Classic 1k,44.90,1000,2023-06-08T10:00:00Z,Paid,Credit Card
SUB-909289,CUST-10779,Clube Plus 5k,219.90,5000,2023-06-08T12:00:00Z,Paid,Credit Card
SUB-911432,CUST-10966,Clube Plus 5k,219.90,5000,2023-06-08T12:00:00Z,Paid,PIX Auto
SUB-900416,CUST-10031,Clube Plus 5k,219.90,0,2023-06-09T07:00:00Z,Payment Failed,PIX Auto
SUB-910202,CUST-10853,Clube Top 20k,799.90,20000,2023-06-09T08:00:00Z,Paid,Credit Card
SUB-911484,CUST-10971,Clube Plus 5k,219.90,5000,2023-06-09T08:00:00Z,Paid,Credit Card
SUB-905502,CUST-10469,Clube Classic 1k,44.90,1000,2023-06-09T09:00:00Z,Paid,Auto Debit
SUB-901277,CUST-10104,Clube Super 10k,489.90,10000,2023-06-09T10:00:00Z,Paid,Credit Card
SUB-903020,CUST-10245,Clube Plus 5k,219.90,5000,2023-06-09T10:00:00Z,Paid,Auto Debit
SUB-908864,CUST-10746,Clube Top 20k,799.90,20000,2023-06-09T10:00:00Z,Paid,Credit Card
SUB-909927,CUST-10832,Clube Super 10k,489.90,10000,2023-06-09T10:00:00Z,Paid,PIX Auto
