InteractionId,CustomerId,ProductId,InteractionType,InteractionDate
INT-101162,CUST-10865,PROD-018,View,2023-07-10T17:19:00Z
INT-115251,CUST-10712,PROD-034,CartAdd,2023-07-10T18:22:00Z
INT-115024,CUST-10781,PROD-032,CartAdd,2023-07-10T21:05:00Z
INT-117837,CUST-10498,PROD-016,CartAdd,2023-07-10T22:08:00Z
INT-110548,CUST-10533,PROD-021,View,2023-07-10T23:54:00Z
INT-109186,CUST-10953,PROD-049,View,2023-07-11T01:09:00Z
INT-114890,CUST-10833,PROD-022,View,2023-07-11T01:20:00Z
INT-100569,CUST-10689,PROD-048,View,2023-07-11T02:04:00Z
INT-111795,CUST-10564,PROD-024,View,2023-07-11T04:23:00Z
INT-119943,CUST-10999,PROD-006,View,2023-07-11T04:38:00Z
INT-112233,CUST-10812,PROD-017,View,2023-07-11T06:51:00Z
INT-101939,CUST-10139,PROD-014,View,2023-07-11T06:52:00Z
INT-105664,CUST-10805,PROD-032,View,2023-07-11T09:04:00Z
INT-100920,CUST-10533,PROD-013,View,2023-07-11T10:08:00Z
INT-110330,CUST-10141,PROD-039,View,2023-07-11T14:32:00Z
INT-111899,CUST-10736,PROD-049,View,2023-07-11T23:19:00Z
INT-107478,CUST-10403,PROD-047,View,2023-07-12T00:51:00Z
INT-101201,CUST-10717,PROD-037,View,2023-07-12T01:36:00Z
INT-105889,CUST-10747,PROD-019,Wishlist,2023-07-12T02:47:00Z
INT-112786,CUST-10751,PROD-021,View,2023-07-12T05:05:00Z
INT-107783,CUST-10128,PROD-024,View,2023-07-12T09:44:00Z
INT-100335,CUST-10351,PROD-039,View,2023-07-12T09:53:00Z
INT-101414,CUST-10935,PROD-014,View,2023-07-12T11:26:00Z
INT-114512,CUST-10977,PROD-005,View,2023-07-12T12:44:00Z
INT-113134,CUST-10950,PROD-009,View,2023-07-12T17:30:00Z
INT-114398,CUST-10328,PROD-006,View,2023-07-12T20:33:00Z
INT-100776,CUST-10805,PROD-013,View,2023-07-12T21:00:00Z
INT-118705,CUST-10363,PROD-046,View,2023-07-12T22:30:00Z
INT-119199,CUST-10818,PROD-018,View,2023-07-12T22:52:00Z
INT-118497,CUST-10912,PROD-048,CartAdd,2023-07-12T22:55:00Z
INT-109748,CUST-10097,PROD-016,View,2023-07-12T23:14:00Z
INT-113157,CUST-10029,PROD-026,View,2023-07-13T05:43:00Z
INT-106943,CUST-10172,PROD-023,View,2023-07-13T08:25:00Z
INT-114526,CUST-10725,PROD-049,View,2023-07-13T08:48:00Z
INT-114666,CUST-10013,PROD-044,Wishlist,2023-07-13T11:20:00Z
INT-113169,CUST-10779,PROD-046,View,2023-07-13T13:44:00Z
INT-103026,CUST-10611,PROD-008,View,2023-07-13T14:14:00Z
INT-115194,CUST-10424,PROD-046,View,2023-07-13T14:41:00Z
INT-113509,CUST-10099,PROD-021,View,2023-07-13T14:49:00Z
INT-115952,CUST-10607,PROD-021,CartAdd,2023-07-13T15:59:00Z
INT-103822,CUST-10776,PROD-007,View,2023-07-13T17:31:00Z
INT-103677,CUST-10832,PROD-042,View,2023-07-13T18:20:00Z
INT-114315,CUST-10933,PROD-033,CartAdd,2023-07-13T20:44:00Z
INT-110117,CUST-10638,PROD-020,View,2023-07-13T23:18:00Z
INT-103370,CUST-10944,PROD-013,View,2023-07-14T00:16:00Z
INT-101145,CUST-10870,PROD-007,View,2023-07-14T01:53:00Z
INT-104558,CUST-10133,PROD-030,View,2023-07-14T01:59:00Z
INT-117380,CUST-10791,PROD-033,View,2023-07-14T05:31:00Z
INT-119669,CUST-10353,PROD-006,View,2023-07-14T08:09:00Z
INT-112422,CUST-10968,PROD-002,View,2023-07-14T09:05:00Z
INT-106510,CUST-10753,PROD-026,View,2023-07-14T10:12:00Z
INT-101008,CUST-10696,PROD-030,View,2023-07-14T10:58:00Z
INT-112469,CUST-10506,PROD-013,Wishlist,2023-07-14T11:35:00Z
INT-102575,CUST-10631,PROD-037,View,2023-07-14T17:08:00Z
INT-116068,CUST-10667,PROD-020,View,2023-07-15T02:59:00Z
INT-103242,CUST-10387,PROD-027,View,2023-07-15T06:15:00Z
INT-104407,CUST-10818,PROD-015,View,2023-07-15T06:33:00Z
INT-114125,CUST-10174,PROD-019,View,2023-07-15T11:15:00Z
INT-103741,CUST-10817,PROD-045,View,2023-07-15T11:58:00Z
INT-118979,CUST-10391,PROD-042,View,2023-07-15T13:49:00Z
INT-105575,CUST-10994,PROD-032,Wishlist,2023-07-15T20:07:00Z
INT-115464,CUST-10497,PROD-046,View,2023-07-15T20:32:00Z
INT-118246,CUST-10184,PROD-036,View,2023-07-15T20:49:00Z
INT-101424,CUST-10276,PROD-017,CartAdd,2023-07-15T23:35:00Z
INT-105042,CUST-10117,PROD-027,View,2023-07-16T00:56:00Z
INT-108969,CUST-10010,PROD-038,View,2023-07-16T01:18:00Z
INT-116385,CUST-10736,PROD-042,View,2023-07-16T02:42:00Z
INT-117809,CUST-10602,PROD-011,View,2023-07-16T06:10:00Z
INT-118117,CUST-10022,PROD-032,View,2023-07-16T06:20:00Z
INT-118398,CUST-10990,PROD-027,View,2023-07-16T07:46:00Z
INT-117238,CUST-10332,PROD-037,View,2023-07-16T08:11:00Z
INT-111146,CUST-10016,PROD-011,View,2023-07-16T08:54:00Z
INT-111298,CUST-10494,PROD-042,View,2023-07-16T11:09:00Z
INT-100082,CUST-10371,PROD-019,View,2023-07-16T12:56:00Z
INT-113771,CUST-10650,PROD-009,View,2023-07-16T13:54:00Z
INT-101299,CUST-10982,PROD-022,CartAdd,2023-07-16T14:21:00Z
INT-115003,CUST-10324,PROD-039,View,2023-07-16T17:23:00Z
INT-117383,CUST-10435,PROD-032,View,2023-07-16T20:13:00Z
INT-111282,CUST-10412,PROD-003,CartAdd,2023-07-17T00:09:00Z
INT-106923,CUST-10839,PROD-010,View,2023-07-17T04:31:00Z
INT-119619,CUST-10180,PROD-041,View,2023-07-17T06:16:00Z
INT-100955,CUST-10432,PROD-001,View,2023-07-17T13:26:00Z
INT-109962,CUST-10302,PROD-003,View,2023-07-17T14:02:00Z
INT-113907,CUST-10422,PROD-049,View,2023-07-17T14:56:00Z
INT-118093,CUST-10273,PROD-020,Wishlist,2023-07-17T18:14:00Z
INT-103421,CUST-10519,PROD-001,View,2023-07-17T20:19:00Z
INT-119236,CUST-10027,PROD-002,View,2023-07-17T21:51:00Z
INT-119846,CUST-10652,PROD-020,View,2023-07-18T03:36:00Z
INT-106168,CUST-10778,PROD-006,View,2023-07-18T04:35:00Z
INT-102922,CUST-10369,PROD-025,View,2023-07-18T07:20:00Z
INT-100877,CUST-10323,PROD-044,View,2023-07-18T08:48:00Z
INT-102474,CUST-10339,PROD-023,View,2023-07-18T09:39:00Z
INT-104348,CUST-10694,PROD-043,View,2023-07-18T09:39:00Z
INT-117188,CUST-10320,PROD-018,CartAdd,2023-07-18T10:28:00Z
INT-108490,CUST-10917,PROD-050,View,2023-07-18T14:00:00Z
INT-102128,CUST-10040,PROD-020,Wishlist,2023-07-18T15:37:00Z
INT-108411,CUST-10164,PROD-044,View,2023-07-18T15:37:00Z
INT-102260,CUST-10710,PROD-024,View,2023-07-18T18:52:00Z
INT-111573,CUST-10834,PROD-038,View,2023-07-18T19:59:00Z
INT-100965,CUST-10990,PROD-022,View,2023-07-18T22:40:00Z
INT-112497,CUST-10694,PROD-016,Wishlist,2023-07-18T23:40:00Z
INT-106728,CUST-10606,PROD-027,View,2023-07-19T06:53:00Z
INT-115611,CUST-10642,PROD-022,View,2023-07-19T07:10:00Z
INT-109373,CUST-10207,PROD-021,View,2023-07-19T08:11:00Z
INT-112617,CUST-10898,PROD-039,View,2023-07-19T09:30:00Z
INT-111370,CUST-10966,PROD-007,View,2023-07-19T12:42:00Z
INT-111548,CUST-10685,PROD-049,View,2023-07-19T12:46:00Z
INT-118948,CUST-10462,PROD-004,View,2023-07-19T13:41:00Z
INT-101612,CUST-10790,PROD-042,View,2023-07-19T14:01:00Z
INT-102303,CUST-10378,PROD-006,View,2023-07-19T14:43:00Z
INT-103182,CUST-10045,PROD-003,CartAdd,2023-07-19T14:45:00Z
INT-101351,CUST-10188,PROD-016,View,2023-07-19T14:46:00Z
INT-111478,CUST-10063,PROD-007,View,2023-07-19T17:33:00Z
INT-118894,CUST-10542,PROD-003,Wishlist,2023-07-19T21:51:00Z
INT-107558,CUST-10452,PROD-046,Wishlist,2023-07-19T23:14:00Z
INT-100382,CUST-10049,PROD-012,View,2023-07-19T23:59:00Z
INT-109274,CUST-10713,PROD-018,View,2023-07-20T02:53:00Z
INT-110905,CUST-10607,PROD-026,View,2023-07-20T06:42:00Z
INT-114876,CUST-10591,PROD-001,View,2023-07-20T07:30:00Z
INT-111217,CUST-10648,PROD-009,Wishlist,2023-07-20T07:50:00Z
INT-116956,CUST-10500,PROD-008,Wishlist,2023-07-20T10:14:00Z
INT-109831,CUST-10861,PROD-014,View,2023-07-20T10:54:00Z
INT-100886,CUST-10336,PROD-045,View,2023-07-20T14:15:00Z
INT-111744,CUST-10614,PROD-009,View,2023-07-20T16:55:00Z
INT-116247,CUST-10419,PROD-007,Wishlist,2023-07-20T18:36:00Z
INT-100193,CUST-10562,PROD-002,View,2023-07-21T01:30:00Z
INT-108308,CUST-10504,PROD-029,Wishlist,2023-07-21T02:37:00Z
INT-109365,CUST-10099,PROD-043,CartAdd,2023-07-21T06:01:00Z
INT-106472,CUST-10993,PROD-049,CartAdd,2023-07-21T07:31:00Z
INT-104860,CUST-10430,PROD-044,View,2023-07-21T07:39:00Z
INT-101987,CUST-10078,PROD-048,View,2023-07-21T09:01:00Z
INT-106573,CUST-10594,PROD-048,View,2023-07-21T09:33:00Z
INT-100094,CUST-10452,PROD-013,Wishlist,2023-07-21T10:33:00Z
INT-109462,CUST-10697,PROD-018,CartAdd,2023-07-21T11:32:00Z
INT-101099,CUST-10743,PROD-028,View,2023-07-21T15:50:00Z
INT-114811,CUST-10718,PROD-003,Wishlist,2023-07-21T16:01:00Z
INT-117880,CUST-10897,PROD-032,Wishlist,2023-07-21T19:05:00Z
INT-109323,CUST-10686,PROD-031,Wishlist,2023-07-21T19:30:00Z
INT-106459,CUST-10035,PROD-045,View,2023-07-21T20:31:00Z
INT-107344,CUST-10385,PROD-015,CartAdd,2023-07-21T20:44:00Z
INT-109320,CUST-10704,PROD-023,View,2023-07-21T20:49:00Z
INT-104349,CUST-10033,PROD-040,View,2023-07-21T23:28:00Z
INT-110857,CUST-10761,PROD-028,View,2023-07-21T23:58:00Z
INT-102292,CUST-10447,PROD-017,CartAdd,2023-07-22T02:39:00Z
INT-103022,CUST-10638,PROD-002,View,2023-07-22T02:44:00Z
INT-111574,CUST-10469,PROD-017,View,2023-07-22T02:55:00Z
INT-113031,CUST-10487,PROD-028,View,2023-07-22T05:30:00Z
INT-117734,CUST-10268,PROD-031,Wishlist,2023-07-22T09:23:00Z
INT-108013,CUST-10207,PROD-011,View,2023-07-22T09:59:00Z
INT-116589,CUST-10388,PROD-028,View,2023-07-22T10:32:00Z
INT-112271,CUST-10886,PROD-042,Wishlist,2023-07-22T11:08:00Z
INT-102133,CUST-10785,PROD-030,View,2023-07-22T13:04:00Z
INT-118726,CUST-10777,PROD-018,View,2023-07-22T13:57:00Z
INT-117004,CUST-10682,PROD-006,View,2023-07-22T15:49:00Z
INT-111077,CUST-10566,PROD-013,View,2023-07-22T18:28:00Z
INT-106545,CUST-10142,PROD-034,View,2023-07-22T18:52:00Z
INT-112387,CUST-10323,PROD-041,View,2023-07-22T19:12:00Z
INT-101399,CUST-10902,PROD-040,View,2023-07-22T19:48:00Z
INT-110343,CUST-10095,PROD-024,View,2023-07-22T20:30:00Z
INT-103588,CUST-10116,PROD-009,View,2023-07-22T22:51:00Z
INT-118764,CUST-10990,PROD-025,Wishlist,2023-07-23T00:27:00Z
INT-105218,CUST-10181,PROD-026,View,2023-07-23T03:41:00Z
INT-111504,CUST-10658,PROD-019,View,2023-07-23T16:03:00Z
INT-101290,CUST-10207,PROD-018,Wishlist,2023-07-23T23:48:00Z
INT-107100,CUST-10873,PROD-005,Wishlist,2023-07-24T00:10:00Z
INT-113878,CUST-10961,PROD-044,View,2023-07-24T00:42:00Z
INT-104402,CUST-10798,PROD-003,CartAdd,2023-07-24T09:09:00Z
INT-103805,CUST-10503,PROD-037,View,2023-07-24T10:14:00Z
INT-112943,CUST-10556,PROD-012,Wishlist,2023-07-24T14:48:00Z
INT-113668,CUST-10246,PROD-038,Wishlist,2023-07-24T16:42:00Z
INT-107476,CUST-10709,PROD-007,View,2023-07-24T17:03:00Z
INT-119575,CUST-10805,PROD-017,View,2023-07-24T19:20:00Z
INT-119589,CUST-10590,PROD-010,View,2023-07-24T19:42:00Z
INT-110766,CUST-10079,PROD-034,View,2023-07-24T23:15:00Z
INT-101640,CUST-10730,PROD-047,View,2023-07-25T09:06:00Z
INT-119513,CUST-10008,PROD-040,Wishlist,2023-07-25T10:44:00Z
INT-115259,CUST-10045,PROD-020,Wishlist,2023-07-25T13:39:00Z
INT-106017,CUST-10347,PROD-005,View,2023-07-25T14:50:00Z
INT-109436,CUST-10304,PROD-004,View,2023-07-25T17:21:00Z
INT-109615,CUST-10318,PROD-033,View,2023-07-25T18:00:00Z
INT-111280,CUST-10469,PROD-024,View,2023-07-25T20:09:00Z
INT-111353,CUST-10711,PROD-041,View,2023-07-26T04:07:00Z
INT-118407,CUST-10232,PROD-035,View,2023-07-26T07:22:00Z
INT-108122,CUST-10326,PROD-050,View,2023-07-26T11:25:00Z
INT-116752,CUST-10514,PROD-043,View,2023-07-26T13:11:00Z
INT-113629,CUST-10136,PROD-040,View,2023-07-26T16:48:00Z
INT-119747,CUST-10254,PROD-012,CartAdd,2023-07-26T19:16:00Z
INT-111808,CUST-10122,PROD-042,View,2023-07-26T19:40:00Z
INT-116255,CUST-10298,PROD-016,View,2023-07-26T21:37:00Z
INT-113606,CUST-10477,PROD-004,View,2023-07-26T21:51:00Z
INT-111216,CUST-10450,PROD-034,View,2023-07-27T00:20:00Z
INT-118814,CUST-10534,PROD-020,View,2023-07-27T01:21:00Z
INT-117965,CUST-10230,PROD-027,Wishlist,2023-07-27T03:57:00Z
INT-113015,CUST-10622,PROD-048,View,2023-07-27T04:45:00Z
INT-100545,CUST-10141,PROD-003,View,2023-07-27T04:52:00Z
INT-115379,CUST-10690,PROD-038,Wishlist,2023-07-27T06:14:00Z
INT-103454,CUST-10597,PROD-043,Wishlist,2023-07-27T06:18:00Z
INT-106086,CUST-10327,PROD-010,View,2023-07-27T08:53:00Z
INT-113103,CUST-10412,PROD-009,View,2023-07-27T10:14:00Z
INT-100271,CUST-10759,PROD-045,View,2023-07-27T12:05:00Z
INT-108729,CUST-10282,PROD-020,View,2023-07-27T12:23:00Z
INT-112457,CUST-10372,PROD-011,View,2023-07-27T13:06:00Z
INT-108667,CUST-10889,PROD-015,View,2023-07-27T13:29:00Z
INT-106596,CUST-10710,PROD-027,View,2023-07-27T14:32:00Z
INT-115603,CUST-10128,PROD-039,View,2023-07-27T16:44:00Z
INT-106785,CUST-10693,PROD-024,CartAdd,2023-07-27T17:21:00Z
INT-119850,CUST-10428,PROD-027,View,2023-07-27T20:28:00Z
INT-101844,CUST-10941,PROD-033,Wishlist,2023-07-27T21:08:00Z
INT-109765,CUST-10953,PROD-022,View,2023-07-27T21:11:00Z
INT-101230,CUST-10811,PROD-020,Wishlist,2023-07-28T06:56:00Z
INT-106467,CUST-10046,PROD-037,View,2023-07-28T08:28:00Z
INT-110531,CUST-10769,PROD-039,CartAdd,2023-07-28T08:51:00Z
INT-115108,CUST-10056,PROD-021,View,2023-07-28T21:15:00Z
INT-103020,CUST-10065,PROD-046,View,2023-07-28T21:20:00Z
INT-117234,CUST-10744,PROD-037,Wishlist,2023-07-28T21:21:00Z
INT-119616,CUST-10896,PROD-017,View,2023-07-28T23:48:00Z
INT-113534,CUST-10118,PROD-034,View,2023-07-29T01:28:00Z
INT-107583,CUST-10894,PROD-038,View,2023-07-29T04:03:00Z
INT-100533,CUST-10942,PROD-024,View,2023-07-29T04:39:00Z
INT-104657,CUST-10758,PROD-023,Wishlist,2023-07-29T06:35:00Z
INT-105863,CUST-10233,PROD-008,View,2023-07-29T08:28:00Z
INT-119059,CUST-10591,PROD-008,View,2023-07-29T08:40:00Z
INT-112833,CUST-10666,PROD-021,CartAdd,2023-07-29T08:52:00Z
INT-113994,CUST-10418,PROD-029,View,2023-07-29T12:02:00Z
INT-104565,CUST-10612,PROD-044,View,2023-07-29T13:35:00Z
INT-114120,CUST-10068,PROD-006,View,2023-07-29T21:21:00Z
INT-109715,CUST-10906,PROD-001,View,2023-07-29T21:33:00Z
INT-103780,CUST-10047,PROD-007,Wishlist,2023-07-30T00:49:00Z
INT-117847,CUST-10134,PROD-004,View,2023-07-30T02:38:00Z
INT-104289,CUST-10683,PROD-045,View,2023-07-30T02:41:00Z
INT-116867,CUST-10974,PROD-030,View,2023-07-30T04:40:00Z
INT-104892,CUST-10623,PROD-006,Wishlist,2023-07-30T07:16:00Z
INT-108408,CUST-10820,PROD-013,View,2023-07-30T09:55:00Z
INT-108518,CUST-10518,PROD-003,Wishlist,2023-07-30T11:10:00Z
INT-103238,CUST-10869,PROD-031,View,2023-07-30T14:25:00Z
INT-101691,CUST-10591,PROD-012,Wishlist,2023-07-30T16:04:00Z
INT-112358,CUST-10912,PROD-044,Wishlist,2023-07-30T16:46:00Z
INT-113783,CUST-10701,PROD-045,Wishlist,2023-07-30T17:25:00Z
INT-113503,CUST-10600,PROD-020,View,2023-07-30T21:18:00Z
INT-109154,CUST-10926,PROD-049,View,2023-07-30T22:21:00Z
INT-101467,CUST-10508,PROD-026,View,2023-07-31T00:37:00Z
INT-103154,CUST-10901,PROD-013,View,2023-07-31T00:56:00Z
INT-114195,CUST-10885,PROD-024,View,2023-07-31T02:09:00Z
INT-106458,CUST-10827,PROD-010,View,2023-07-31T03:46:00Z
INT-106429,CUST-10655,PROD-050,View,2023-07-31T04:29:00Z
INT-113705,CUST-10022,PROD-035,View,2023-07-31T06:24:00Z
INT-102946,CUST-10636,PROD-028,View,2023-07-31T08:20:00Z
INT-112753,CUST-10807,PROD-050,View,2023-07-31T08:56:00Z
INT-114606,CUST-10246,PROD-033,CartAdd,2023-07-31T09:18:00Z
INT-103186,CUST-10357,PROD-046,View,2023-07-31T09:40:00Z
INT-109608,CUST-10591,PROD-012,View,2023-07-31T09:51:00Z
INT-105514,CUST-10521,PROD-046,Wishlist,2023-07-31T09:58:00Z
INT-105553,CUST-10237,PROD-028,Wishlist,2023-07-31T10:31:00Z
INT-111895,CUST-10437,PROD-008,View,2023-07-31T17:45:00Z
INT-116262,CUST-10749,PROD-047,CartAdd,2023-07-31T21:25:00Z
INT-113727,CUST-10205,PROD-025,View,2023-07-31T23:29:00Z
INT-118949,CUST-10077,PROD-046,View,2023-08-01T02:47:00Z
INT-108595,CUST-10798,PROD-007,View,2023-08-01T03:34:00Z
INT-104618,CUST-10953,PROD-044,View,2023-08-01T03:56:00Z
INT-117150,CUST-10564,PROD-048,View,2023-08-01T05:10:00Z
INT-115787,CUST-10875,PROD-029,View,2023-08-01T05:28:00Z
INT-119684,CUST-10388,PROD-018,View,2023-08-01T06:28:00Z
INT-119968,CUST-10929,PROD-019,View,2023-08-01T06:30:00Z
INT-109463,CUST-10282,PROD-001,View,2023-08-01T06:44:00Z
INT-108992,CUST-10435,PROD-036,View,2023-08-01T10:23:00Z
INT-106082,CUST-10192,PROD-045,View,2023-08-01T16:36:00Z
INT-117699,CUST-10316,PROD-004,CartAdd,2023-08-01T17:00:00Z
INT-100143,CUST-10047,PROD-031,Wishlist,2023-08-01T17:45:00Z
INT-119122,CUST-10554,PROD-022,View,2023-08-01T19:02:00Z
INT-113990,CUST-10402,PROD-030,View,2023-08-01T19:46:00Z
INT-109124,CUST-10071,PROD-018,View,2023-08-01T23:47:00Z
INT-109328,CUST-10666,PROD-027,View,2023-08-02T01:12:00Z
INT-103409,CUST-10429,PROD-044,View,2023-08-02T01:21:00Z
INT-101451,CUST-10027,PROD-003,View,2023-08-02T03:31:00Z
INT-119118,CUST-10136,PROD-031,View,2023-08-02T04:22:00Z
INT-105854,CUST-10855,PROD-050,CartAdd,2023-08-02T04:57:00Z
INT-105122,CUST-10373,PROD-032,View,2023-08-02T17:46:00Z
INT-117838,CUST-10302,PROD-015,View,2023-08-02T20:45:00Z
INT-100360,CUST-10517,PROD-035,View,2023-08-02T21:47:00Z
INT-105087,CUST-10132,PROD-005,View,2023-08-02T23:51:00Z
INT-101600,CUST-10437,PROD-010,CartAdd,2023-08-03T00:57:00Z
INT-103282,CUST-10647,PROD-007,View,2023-08-03T02:00:00Z
INT-103105,CUST-10360,PROD-002,View,2023-08-03T02:16:00Z
INT-115967,CUST-10327,PROD-025,Wishlist,2023-08-03T04:04:00Z
INT-111981,CUST-10554,PROD-004,View,2023-08-03T04:44:00Z
INT-116761,CUST-10806,PROD-032,CartAdd,2023-08-03T05:50:00Z
INT-113138,CUST-10587,PROD-032,View,2023-08-03T08:11:00Z
INT-112737,CUST-10838,PROD-017,View,2023-08-03T12:08:00Z
INT-113976,CUST-10341,PROD-023,View,2023-08-03T12:50:00Z
INT-118070,CUST-10690,PROD-015,View,2023-08-03T12:59:00Z
INT-118652,CUST-10922,PROD-010,View,2023-08-03T15:49:00Z
INT-109024,CUST-10551,PROD-004,View,2023-08-03T21:45:00Z
INT-117156,CUST-10771,PROD-004,View,2023-08-03T23:32:00Z
INT-118874,CUST-10574,PROD-004,View,2023-08-04T00:15:00Z
INT-112611,CUST-10962,PROD-041,View,2023-08-04T01:10:00Z
INT-102095,CUST-10183,PROD-017,View,2023-08-04T02:56:00Z
INT-114295,CUST-10104,PROD-012,View,2023-08-04T05:17:00Z
INT-100237,CUST-10109,PROD-037,View,2023-08-04T07:12:00Z
INT-100730,CUST-10732,PROD-038,View,2023-08-04T16:55:00Z
INT-117465,CUST-10140,PROD-029,CartAdd,2023-08-04T18:34:00Z
INT-104449,CUST-10128,PROD-025,View,2023-08-04T19:41:00Z
INT-105795,CUST-10834,PROD-012,View,2023-08-04T20:19:00Z
INT-100835,CUST-10700,PROD-036,View,2023-08-05T00:29:00Z
INT-113778,CUST-10671,PROD-039,View,2023-08-05T01:20:00Z
INT-102174,CUST-10568,PROD-034,View,2023-08-05T04:07:00Z
INT-104742,CUST-10457,PROD-048,Wishlist,2023-08-05T06:25:00Z
INT-105749,CUST-10366,PROD-031,CartAdd,2023-08-05T07:03:00Z
INT-114446,CUST-10966,PROD-036,View,2023-08-05T07:09:00Z
INT-105475,CUST-10697,PROD-014,View,2023-08-05T07:17:00Z
INT-116656,CUST-10407,PROD-036,View,2023-08-05T09:33:00Z
INT-107592,CUST-10286,PROD-038,View,2023-08-05T09:55:00Z
INT-117330,CUST-10598,PROD-035,View,2023-08-05T10:34:00Z
INT-118192,CUST-10969,PROD-013,View,2023-08-05T12:59:00Z
INT-101236,CUST-10065,PROD-047,View,2023-08-05T13:00:00Z
INT-119608,CUST-10177,PROD-028,View,2023-08-05T14:27:00Z
INT-117131,CUST-10239,PROD-046,CartAdd,2023-08-05T14:41:00Z
INT-103755,CUST-10306,PROD-027,Wishlist,2023-08-05T14:54:00Z
INT-115247,CUST-10690,PROD-017,View,2023-08-05T20:03:00Z
INT-112280,CUST-10391,PROD-021,View,2023-08-05T20:16:00Z
INT-106638,CUST-10942,PROD-025,CartAdd,2023-08-06T00:22:00Z
INT-110713,CUST-10959,PROD-037,Wishlist,2023-08-06T01:28:00Z
INT-117257,CUST-10371,PROD-001,View,2023-08-06T03:46:00Z
INT-106559,CUST-10992,PROD-005,View,2023-08-06T07:52:00Z
INT-105400,CUST-10137,PROD-003,View,2023-08-06T08:43:00Z
INT-110501,CUST-10238,PROD-010,View,2023-08-06T10:19:00Z
INT-114781,CUST-10215,PROD-025,View,2023-08-06T11:58:00Z
INT-108973,CUST-10227,PROD-038,CartAdd,2023-08-06T12:15:00Z
INT-119983,CUST-10303,PROD-024,Wishlist,2023-08-06T16:08:00Z
INT-114513,CUST-10371,PROD-016,View,2023-08-06T18:06:00Z
INT-113197,CUST-10874,PROD-017,Wishlist,2023-08-06T21:33:00Z
INT-116473,CUST-10032,PROD-022,View,2023-08-06T21:46:00Z
INT-118037,CUST-10325,PROD-030,CartAdd,2023-08-07T00:36:00Z
INT-116087,CUST-10748,PROD-020,View,2023-08-07T01:02:00Z
INT-109374,CUST-10542,PROD-041,View,2023-08-07T04:55:00Z
INT-106328,CUST-10327,PROD-006,View,2023-08-07T06:20:00Z
INT-100301,CUST-10315,PROD-017,Wishlist,2023-08-07T11:52:00Z
INT-104210,CUST-10407,PROD-046,View,2023-08-07T14:49:00Z
INT-112736,CUST-10688,PROD-023,View,2023-08-07T17:46:00Z
INT-114206,CUST-10405,PROD-048,Wishlist,2023-08-07T20:58:00Z
INT-114904,CUST-10800,PROD-050,View,2023-08-07T21:58:00Z
INT-118348,CUST-10036,PROD-004,Wishlist,2023-08-07T22:10:00Z
INT-102077,CUST-10442,PROD-040,View,2023-08-07T22:35:00Z
INT-112832,CUST-10081,PROD-011,View,2023-08-07T23:37:00Z
INT-114972,CUST-10675,PROD-016,View,2023-08-08T02:55:00Z
INT-113795,CUST-10175,PROD-046,View,2023-08-08T03:11:00Z
INT-119833,CUST-10128,PROD-021,View,2023-08-08T06:07:00Z
INT-104282,CUST-10755,PROD-020,View,2023-08-08T09:26:00Z
INT-112234,CUST-10194,PROD-038,View,2023-08-08T09:40:00Z
INT-102490,CUST-10060,PROD-019,View,2023-08-08T13:53:00Z
INT-119677,CUST-10623,PROD-006,View,2023-08-08T14:56:00Z
INT-115076,CUST-10208,PROD-017,View,2023-08-08T15:33:00Z
INT-105830,CUST-10083,PROD-047,CartAdd,2023-08-08T15:56:00Z
INT-117563,CUST-10636,PROD-022,View,2023-08-08T19:33:00Z
INT-107816,CUST-10089,PROD-023,Wishlist,2023-08-08T20:01:00Z
INT-107118,CUST-10767,PROD-019,View,2023-08-08T21:05:00Z
INT-101476,CUST-10822,PROD-045,View,2023-08-08T22:34:00Z
INT-119972,CUST-10438,PROD-012,CartAdd,2023-08-09T00:42:00Z
INT-115768,CUST-10381,PROD-025,View,2023-08-09T00:46:00Z
INT-114491,CUST-10623,PROD-007,CartAdd,2023-08-09T01:11:00Z
INT-119695,CUST-10617,PROD-012,CartAdd,2023-08-09T01:48:00Z
INT-117042,CUST-10899,PROD-045,View,2023-08-09T03:43:00Z
INT-114800,CUST-10013,PROD-017,CartAdd,2023-08-09T06:35:00Z
INT-109544,CUST-10932,PROD-041,View,2023-08-09T09:43:00Z
INT-105309,CUST-10491,PROD-026,Wishlist,2023-08-09T11:40:00Z
INT-111385,CUST-10745,PROD-032,View,2023-08-09T11:40:00Z
INT-112632,CUST-10336,PROD-045,View,2023-08-09T12:29:00Z
INT-106993,CUST-10540,PROD-026,View,2023-08-09T19:54:00Z
INT-117687,CUST-10553,PROD-024,CartAdd,2023-08-09T20:22:00Z
INT-102000,CUST-10231,PROD-042,View,2023-08-09T22:48:00Z
INT-102489,CUST-10538,PROD-028,Wishlist,2023-08-09T23:05:00Z
INT-106527,CUST-10013,PROD-027,View,2023-08-09T23:24:00Z
INT-117177,CUST-10385,PROD-013,View,2023-08-10T00:19:00Z
INT-107565,CUST-10407,PROD-049,View,2023-08-10T04:49:00Z
INT-101003,CUST-10677,PROD-028,View,2023-08-10T07:27:00Z
INT-107757,CUST-10729,PROD-038,View,2023-08-10T08:20:00Z
INT-107496,CUST-10955,PROD-034,View,2023-08-10T08:34:00Z
INT-103033,CUST-10171,PROD-007,CartAdd,2023-08-10T09:41:00Z
