TransactionId,CustomerId,ProductId,TransactionDate,Quantity,TransactionAmount,PointsUsed,TransactionType,IsReturn
TXN-813585,CUST-10423,PROD-002,2024-11-22T11:30:00Z,1,2400.00,120000,Redemption,False
TXN-802245,CUST-10068,PROD-033,2024-11-22T11:33:00Z,1,200.00,10000,Redemption,False
TXN-810941,CUST-10329,PROD-035,2024-11-22T11:47:00Z,1,150.00,7500,Transfer,False
TXN-806018,CUST-10184,PROD-034,2024-11-22T12:41:00Z,2,200.00,10000,Purchase,False
TXN-826134,CUST-10813,PROD-030,2024-11-22T14:05:00Z,1,300.00,15000,Redemption,False
TXN-821800,CUST-10680,PROD-036,2024-11-22T14:07:00Z,1,200.00,10000,Redemption,False
TXN-813940,CUST-10432,PROD-004,2024-11-22T15:16:00Z,1,500.00,25000,Redemption,False
TXN-804389,CUST-10135,PROD-047,2024-11-22T15:51:00Z,1,200.00,10000,Redemption,False
TXN-820121,CUST-10626,PROD-023,2024-11-22T16:10:00Z,1,600.00,30000,Redemption,False
TXN-828003,CUST-10869,PROD-042,2024-11-22T16:30:00Z,1,200.00,10000,Transfer,False
TXN-817756,CUST-10555,PROD-002,2024-11-22T17:16:00Z,1,2400.00,120000,Redemption,False
TXN-801535,CUST-10047,PROD-032,2024-11-22T17:54:00Z,1,150.00,7500,Purchase,False
TXN-822124,CUST-10691,PROD-043,2024-11-22T18:49:00Z,1,200.00,10000,Transfer,False
TXN-804694,CUST-10142,PROD-034,2024-11-22T21:17:00Z,1,100.00,5000,Redemption,False
TXN-822033,CUST-10689,PROD-029,2024-11-22T22:36:00Z,1,440.00,22000,Transfer,False
TXN-813022,CUST-10406,PROD-014,2024-11-22T23:53:00Z,1,2800.00,140000,Redemption,False
TXN-822319,CUST-10698,PROD-038,2024-11-23T01:19:00Z,1,120.00,6000,Transfer,False
TXN-806784,CUST-10206,PROD-030,2024-11-23T03:44:00Z,1,300.00,15000,Redemption,False
TXN-802501,CUST-10075,PROD-048,2024-11-23T04:32:00Z,1,400.00,20000,Transfer,False
TXN-831201,CUST-10978,PROD-037,2024-11-23T05:02:00Z,1,100.00,5000,Redemption,False
TXN-826913,CUST-10833,PROD-027,2024-11-23T05:41:00Z,2,3200.00,160000,Purchase,False
TXN-830370,CUST-10950,PROD-028,2024-11-23T06:58:00Z,1,2600.00,130000,Transfer,False
TXN-809758,CUST-10291,PROD-011,2024-11-23T08:54:00Z,1,5000.00,250000,Purchase,False
TXN-830297,CUST-10947,PROD-014,2024-11-23T10:57:00Z,1,2800.00,140000,Transfer,False
TXN-805401,CUST-10163,PROD-012,2024-11-23T11:27:00Z,2,12800.00,640000,Redemption,False
TXN-818631,CUST-10580,PROD-028,2024-11-23T11:56:00Z,2,5200.00,260000,Purchase,False
TXN-805727,CUST-10174,PROD-045,2024-11-23T12:19:00Z,1,320.00,16000,Purchase,False
TXN-805012,CUST-10152,PROD-019,2024-11-23T12:28:00Z,1,4600.00,230000,Redemption,False
TXN-806792,CUST-10206,PROD-037,2024-11-23T12:41:00Z,1,100.00,5000,Redemption,False
TXN-823320,CUST-10727,PROD-037,2024-11-23T13:01:00Z,1,100.00,5000,Purchase,False
TXN-810029,CUST-10299,PROD-038,2024-11-23T13:38:00Z,1,120.00,6000,Transfer,False
TXN-810928,CUST-10329,PROD-031,2024-11-23T14:49:00Z,1,100.00,5000,Transfer,False
TXN-816454,CUST-10515,PROD-026,2024-11-23T14:58:00Z,1,360.00,18000,Redemption,False
TXN-825587,CUST-10795,PROD-029,2024-11-23T15:04:00Z,1,440.00,22000,Redemption,False
TXN-812089,CUST-10374,PROD-024,2024-11-23T15:40:00Z,1,1100.00,55000,Redemption,False
TXN-814780,CUST-10463,PROD-027,2024-11-23T17:06:00Z,1,1600.00,80000,Redemption,False
TXN-822070,CUST-10689,PROD-041,2024-11-23T18:22:00Z,2,400.00,20000,Transfer,False
TXN-817491,CUST-10548,PROD-032,2024-11-23T18:30:00Z,1,150.00,7500,Purchase,False
TXN-806172,CUST-10188,PROD-018,2024-11-23T18:52:00Z,1,2400.00,120000,Redemption,False
TXN-800503,CUST-10014,PROD-042,2024-11-23T21:03:00Z,1,200.00,10000,Transfer,False
TXN-823470,CUST-10730,PROD-045,2024-11-23T22:08:00Z,1,320.00,16000,Redemption,False
TXN-812363,CUST-10384,PROD-038,2024-11-23T22:47:00Z,1,120.00,6000,Transfer,False
TXN-822300,CUST-10697,PROD-039,2024-11-24T00:14:00Z,1,160.00,8000,Purchase,False
TXN-829031,CUST-10903,PROD-030,2024-11-24T00:34:00Z,1,300.00,15000,Purchase,False
TXN-820730,CUST-10646,PROD-035,2024-11-24T03:05:00Z,1,150.00,7500,Redemption,False
TXN-818761,CUST-10583,PROD-031,2024-11-24T07:46:00Z,1,100.00,5000,Redemption,False
TXN-817428,CUST-10546,PROD-029,2024-11-24T07:48:00Z,1,440.00,22000,Redemption,False
TXN-819683,CUST-10614,PROD-011,2024-11-24T08:01:00Z,1,5000.00,250000,Redemption,False
TXN-808419,CUST-10249,PROD-005,2024-11-24T08:50:00Z,1,4400.00,220000,Purchase,False
TXN-829040,CUST-10903,PROD-030,2024-11-24T08:58:00Z,2,600.00,30000,Purchase,False
TXN-821382,CUST-10668,PROD-008,2024-11-24T09:16:00Z,1,300.00,15000,Purchase,False
TXN-817381,CUST-10544,PROD-023,2024-11-24T10:01:00Z,1,600.00,30000,Redemption,False
TXN-824054,CUST-10748,PROD-033,2024-11-24T10:45:00Z,1,200.00,10000,Redemption,False
TXN-826943,CUST-10835,PROD-037,2024-11-24T11:20:00Z,1,100.00,5000,Purchase,False
TXN-805975,CUST-10183,PROD-018,2024-11-24T12:54:00Z,1,2400.00,120000,Purchase,False
TXN-825434,CUST-10789,PROD-023,2024-11-24T14:18:00Z,1,600.00,30000,Purchase,False
TXN-809006,CUST-10269,PROD-012,2024-11-24T14:56:00Z,1,6400.00,320000,Transfer,False
TXN-831424,CUST-10985,PROD-050,2024-11-24T15:39:00Z,1,600.00,30000,Purchase,False
TXN-800431,CUST-10011,PROD-044,2024-11-24T17:03:00Z,2,480.00,24000,Redemption,False
TXN-808458,CUST-10250,PROD-018,2024-11-24T18:16:00Z,1,2400.00,120000,Transfer,False
TXN-815207,CUST-10474,PROD-039,2024-11-24T18:20:00Z,1,160.00,8000,Redemption,False
TXN-824659,CUST-10768,PROD-038,2024-11-24T19:23:00Z,1,120.00,6000,Purchase,False
TXN-809822,CUST-10294,PROD-008,2024-11-24T19:53:00Z,1,300.00,15000,Redemption,False
TXN-827657,CUST-10859,PROD-015,2024-11-24T20:01:00Z,2,8400.00,420000,Transfer,False
TXN-828297,CUST-10879,PROD-002,2024-11-24T20:21:00Z,1,2400.00,120000,Redemption,False
TXN-809014,CUST-10269,PROD-036,2024-11-24T21:29:00Z,1,200.00,10000,Purchase,False
TXN-823089,CUST-10721,PROD-020,2024-11-24T21:37:00Z,1,600.00,30000,Redemption,False
TXN-831749,CUST-10997,PROD-014,2024-11-24T23:11:00Z,2,5600.00,280000,Redemption,False
TXN-820630,CUST-10641,PROD-035,2024-11-24T23:37:00Z,1,150.00,7500,Redemption,False
TXN-814407,CUST-10451,PROD-034,2024-11-24T23:55:00Z,1,100.00,5000,Purchase,False
TXN-804127,CUST-10127,PROD-035,2024-11-25T00:14:00Z,1,150.00,7500,Redemption,False
TXN-804554,CUST-10139,PROD-018,2024-11-25T00:32:00Z,1,2400.00,120000,Transfer,False
TXN-821836,CUST-10681,PROD-050,2024-11-25T00:33:00Z,1,600.00,30000,Purchase,False
TXN-828981,CUST-10900,PROD-017,2024-11-25T00:59:00Z,1,3600.00,180000,Redemption,False
TXN-805341,CUST-10162,PROD-024,2024-11-25T03:01:00Z,1,1100.00,55000,Redemption,False
TXN-823214,CUST-10724,PROD-040,2024-11-25T04:08:00Z,1,100.00,5000,Redemption,False
TXN-803776,CUST-10116,PROD-026,2024-11-25T04:44:00Z,1,360.00,18000,Redemption,False
TXN-814608,CUST-10458,PROD-025,2024-11-25T05:20:00Z,1,240.00,12000,Redemption,False
TXN-810801,CUST-10325,PROD-039,2024-11-25T05:32:00Z,1,160.00,8000,Redemption,False
TXN-811976,CUST-10369,PROD-026,2024-11-25T06:18:00Z,1,360.00,18000,Transfer,False
TXN-809803,CUST-10293,PROD-025,2024-11-25T07:43:00Z,1,240.00,12000,Purchase,False
TXN-810889,CUST-10328,PROD-013,2024-11-25T08:01:00Z,1,1300.00,65000,Redemption,False
TXN-814954,CUST-10467,PROD-042,2024-11-25T08:50:00Z,1,200.00,10000,Redemption,False
TXN-825213,CUST-10785,PROD-007,2024-11-25T09:01:00Z,1,900.00,45000,Redemption,False
TXN-831670,CUST-10994,PROD-031,2024-11-25T10:46:00Z,1,100.00,5000,Redemption,False
TXN-810716,CUST-10324,PROD-035,2024-11-25T11:40:00Z,2,300.00,15000,Purchase,False
TXN-813328,CUST-10415,PROD-017,2024-11-25T13:28:00Z,2,7200.00,360000,Transfer,False
TXN-809353,CUST-10277,PROD-019,2024-11-25T14:15:00Z,1,4600.00,230000,Redemption,False
TXN-826558,CUST-10824,PROD-044,2024-11-25T14:15:00Z,1,240.00,12000,Transfer,False
TXN-814605,CUST-10458,PROD-024,2024-11-25T14:20:00Z,2,2200.00,110000,Transfer,False
TXN-803850,CUST-10118,PROD-042,2024-11-25T16:37:00Z,1,200.00,10000,Redemption,False
TXN-822064,CUST-10689,PROD-043,2024-11-25T16:51:00Z,1,200.00,10000,Redemption,False
TXN-815291,CUST-10476,PROD-049,2024-11-25T17:07:00Z,3,1200.00,60000,Redemption,False
TXN-826857,CUST-10832,PROD-017,2024-11-25T18:27:00Z,1,3600.00,180000,Redemption,False
TXN-800511,CUST-10014,PROD-021,2024-11-25T18:30:00Z,1,500.00,25000,Redemption,False
TXN-804370,CUST-10135,PROD-046,2024-11-25T19:27:00Z,1,200.00,10000,Redemption,False
TXN-804624,CUST-10141,PROD-037,2024-11-25T19:44:00Z,1,100.00,5000,Redemption,False
TXN-817676,CUST-10552,PROD-048,2024-11-25T20:39:00Z,1,400.00,20000,Transfer,False
TXN-813367,CUST-10415,PROD-018,2024-11-25T20:47:00Z,1,2400.00,120000,Redemption,False
TXN-818291,CUST-10568,PROD-019,2024-11-25T22:14:00Z,1,4600.00,230000,Redemption,False
TXN-817441,CUST-10546,PROD-025,2024-11-26T00:19:00Z,1,240.00,12000,Purchase,False
TXN-820140,CUST-10627,PROD-036,2024-11-26T00:55:00Z,1,200.00,10000,Redemption,False
TXN-809951,CUST-10297,PROD-002,2024-11-26T01:32:00Z,1,2400.00,120000,Purchase,False
TXN-817477,CUST-10548,PROD-031,2024-11-26T02:09:00Z,1,100.00,5000,Redemption,False
TXN-818078,CUST-10563,PROD-050,2024-11-26T04:05:00Z,1,600.00,30000,Transfer,False
TXN-813640,CUST-10424,PROD-018,2024-11-26T05:36:00Z,1,2400.00,120000,Redemption,False
TXN-814756,CUST-10462,PROD-030,2024-11-26T07:28:00Z,1,300.00,15000,Purchase,False
TXN-829821,CUST-10927,PROD-030,2024-11-26T07:51:00Z,1,300.00,15000,Redemption,False
TXN-822484,CUST-10706,PROD-042,2024-11-26T08:06:00Z,1,200.00,10000,Redemption,False
TXN-807202,CUST-10217,PROD-007,2024-11-26T08:09:00Z,1,900.00,45000,Purchase,False
TXN-817942,CUST-10559,PROD-042,2024-11-26T10:16:00Z,1,200.00,10000,Purchase,False
TXN-803048,CUST-10092,PROD-002,2024-11-26T11:01:00Z,1,2400.00,120000,Redemption,False
TXN-815238,CUST-10475,PROD-040,2024-11-26T11:03:00Z,1,100.00,5000,Transfer,False
TXN-804894,CUST-10149,PROD-009,2024-11-26T11:08:00Z,1,160.00,8000,Purchase,False
TXN-801695,CUST-10052,PROD-048,2024-11-26T11:37:00Z,2,800.00,40000,Redemption,False
TXN-803517,CUST-10107,PROD-017,2024-11-26T12:00:00Z,1,3600.00,180000,Purchase,False
TXN-826207,CUST-10814,PROD-006,2024-11-26T12:02:00Z,1,440.00,22000,Redemption,False
TXN-830607,CUST-10959,PROD-038,2024-11-26T13:15:00Z,1,120.00,6000,Redemption,False
TXN-830206,CUST-10943,PROD-023,2024-11-26T13:34:00Z,1,600.00,30000,Purchase,False
TXN-822003,CUST-10688,PROD-047,2024-11-26T14:24:00Z,2,400.00,20000,Transfer,False
TXN-824193,CUST-10753,PROD-038,2024-11-26T14:31:00Z,1,120.00,6000,Redemption,False
TXN-814684,CUST-10461,PROD-030,2024-11-26T15:12:00Z,1,300.00,15000,Redemption,False
TXN-811376,CUST-10348,PROD-038,2024-11-26T15:50:00Z,1,120.00,6000,Redemption,False
TXN-826215,CUST-10814,PROD-013,2024-11-26T16:40:00Z,2,2600.00,130000,Purchase,False
TXN-815250,CUST-10475,PROD-006,2024-11-26T17:21:00Z,1,440.00,22000,Transfer,False
TXN-811302,CUST-10344,PROD-040,2024-11-26T17:25:00Z,1,100.00,5000,Purchase,False
TXN-801096,CUST-10031,PROD-021,2024-11-26T17:41:00Z,1,500.00,25000,Purchase,False
TXN-818628,CUST-10580,PROD-032,2024-11-26T18:06:00Z,1,150.00,7500,Redemption,False
TXN-818352,CUST-10569,PROD-033,2024-11-26T18:40:00Z,1,200.00,10000,Redemption,False
TXN-811533,CUST-10355,PROD-016,2024-11-26T19:11:00Z,1,700.00,35000,Purchase,False
TXN-817227,CUST-10541,PROD-047,2024-11-26T19:40:00Z,1,200.00,10000,Purchase,False
TXN-818953,CUST-10590,PROD-015,2024-11-26T20:01:00Z,1,4200.00,210000,Redemption,False
TXN-817543,CUST-10549,PROD-021,2024-11-26T20:47:00Z,1,500.00,25000,Redemption,False
TXN-831171,CUST-10977,PROD-026,2024-11-26T22:01:00Z,1,360.00,18000,Redemption,False
TXN-822457,CUST-10704,PROD-029,2024-11-26T22:37:00Z,1,440.00,22000,Redemption,False
TXN-815653,CUST-10488,PROD-037,2024-11-26T22:40:00Z,1,100.00,5000,Redemption,False
TXN-803197,CUST-10097,PROD-016,2024-11-26T23:37:00Z,1,700.00,35000,Purchase,False
TXN-804655,CUST-10142,PROD-017,2024-11-27T00:09:00Z,1,3600.00,180000,Transfer,False
TXN-827128,CUST-10843,PROD-022,2024-11-27T01:16:00Z,1,400.00,20000,Redemption,False
TXN-822040,CUST-10689,PROD-041,2024-11-27T01:57:00Z,1,200.00,10000,Transfer,False
TXN-826525,CUST-10823,PROD-042,2024-11-27T04:15:00Z,1,200.00,10000,Purchase,False
TXN-824034,CUST-10747,PROD-025,2024-11-27T04:35:00Z,1,240.00,12000,Redemption,False
TXN-808949,CUST-10266,PROD-041,2024-11-27T05:14:00Z,1,200.00,10000,Redemption,False
TXN-808459,CUST-10250,PROD-030,2024-11-27T08:02:00Z,1,300.00,15000,Redemption,False
TXN-806608,CUST-10201,PROD-008,2024-11-27T08:22:00Z,1,300.00,15000,Transfer,False
TXN-817979,CUST-10561,PROD-049,2024-11-27T08:25:00Z,1,400.00,20000,Purchase,False
TXN-808630,CUST-10254,PROD-017,2024-11-27T09:03:00Z,1,3600.00,180000,Redemption,False
TXN-812730,CUST-10395,PROD-031,2024-11-27T10:04:00Z,1,100.00,5000,Purchase,False
TXN-812245,CUST-10380,PROD-031,2024-11-27T10:14:00Z,1,100.00,5000,Transfer,False
TXN-806279,CUST-10189,PROD-046,2024-11-27T10:31:00Z,1,200.00,10000,Redemption,False
TXN-805719,CUST-10174,PROD-040,2024-11-27T10:53:00Z,1,100.00,5000,Transfer,False
TXN-829572,CUST-10919,PROD-040,2024-11-27T11:07:00Z,1,100.00,5000,Redemption,False
TXN-806207,CUST-10188,PROD-013,2024-11-27T11:15:00Z,1,1300.00,65000,Transfer,False
TXN-831243,CUST-10980,PROD-019,2024-11-27T12:02:00Z,1,4600.00,230000,Redemption,False
TXN-827501,CUST-10854,PROD-003,2024-11-27T12:47:00Z,1,700.00,35000,Redemption,False
TXN-817074,CUST-10537,PROD-031,2024-11-27T13:22:00Z,1,100.00,5000,Purchase,False
TXN-829443,CUST-10914,PROD-044,2024-11-27T13:57:00Z,1,240.00,12000,Purchase,False
TXN-810359,CUST-10308,PROD-013,2024-11-27T14:22:00Z,1,1300.00,65000,Redemption,False
TXN-827700,CUST-10861,PROD-039,2024-11-27T15:15:00Z,1,160.00,8000,Purchase,False
TXN-813775,CUST-10427,PROD-021,2024-11-27T15:30:00Z,1,500.00,25000,Transfer,False
TXN-811519,CUST-10355,PROD-001,2024-11-27T15:48:00Z,1,360.00,18000,Redemption,False
TXN-804942,CUST-10150,PROD-007,2024-11-27T16:26:00Z,2,1800.00,90000,Transfer,False
TXN-814258,CUST-10443,PROD-017,2024-11-27T17:35:00Z,1,3600.00,180000,Redemption,False
TXN-806443,CUST-10196,PROD-027,2024-11-27T18:06:00Z,1,1600.00,80000,Transfer,False
TXN-806284,CUST-10190,PROD-044,2024-11-27T18:56:00Z,1,240.00,12000,Transfer,False
TXN-817364,CUST-10544,PROD-028,2024-11-27T19:55:00Z,1,2600.00,130000,Purchase,False
TXN-823535,CUST-10732,PROD-028,2024-11-27T21:05:00Z,1,2600.00,130000,Redemption,False
TXN-826962,CUST-10835,PROD-040,2024-11-27T21:39:00Z,1,100.00,5000,Purchase,False
TXN-818494,CUST-10574,PROD-008,2024-11-27T22:55:00Z,1,300.00,15000,Transfer,False
TXN-818416,CUST-10572,PROD-026,2024-11-27T22:59:00Z,1,360.00,18000,Redemption,False
TXN-808686,CUST-10257,PROD-045,2024-11-28T00:00:00Z,1,320.00,16000,Redemption,False
TXN-822242,CUST-10695,PROD-021,2024-11-28T00:17:00Z,1,500.00,25000,Transfer,False
TXN-831492,CUST-10987,PROD-009,2024-11-28T00:59:00Z,1,160.00,8000,Redemption,False
TXN-813078,CUST-10409,PROD-044,2024-11-28T01:33:00Z,1,240.00,12000,Redemption,False
TXN-818295,CUST-10568,PROD-004,2024-11-28T02:17:00Z,1,500.00,25000,Purchase,False
TXN-823329,CUST-10727,PROD-030,2024-11-28T02:19:00Z,1,300.00,15000,Redemption,False
TXN-803110,CUST-10094,PROD-025,2024-11-28T03:11:00Z,1,240.00,12000,Redemption,False
TXN-827114,CUST-10843,PROD-042,2024-11-28T03:28:00Z,1,200.00,10000,Redemption,False
TXN-825960,CUST-10808,PROD-035,2024-11-28T03:41:00Z,1,150.00,7500,Purchase,False
TXN-828417,CUST-10882,PROD-003,2024-11-28T04:46:00Z,1,700.00,35000,Redemption,False
TXN-803261,CUST-10099,PROD-042,2024-11-28T05:05:00Z,1,200.00,10000,Redemption,False
TXN-816590,CUST-10520,PROD-038,2024-11-28T05:20:00Z,1,120.00,6000,Redemption,False
TXN-810699,CUST-10323,PROD-041,2024-11-28T05:26:00Z,1,200.00,10000,Purchase,False
TXN-812784,CUST-10397,PROD-033,2024-11-28T05:26:00Z,1,200.00,10000,Redemption,False
TXN-813998,CUST-10435,PROD-036,2024-11-28T05:32:00Z,1,200.00,10000,Redemption,False
TXN-826109,CUST-10812,PROD-025,2024-11-28T05:43:00Z,1,240.00,12000,Transfer,False
TXN-801495,CUST-10045,PROD-017,2024-11-28T07:22:00Z,1,3600.00,180000,Redemption,False
TXN-819267,CUST-10599,PROD-011,2024-11-28T07:33:00Z,2,10000.00,500000,Redemption,False
TXN-803590,CUST-10110,PROD-047,2024-11-28T09:25:00Z,1,200.00,10000,Redemption,False
TXN-824183,CUST-10753,PROD-042,2024-11-28T11:13:00Z,1,200.00,10000,Transfer,False
TXN-821544,CUST-10673,PROD-001,2024-11-28T11:50:00Z,1,360.00,18000,Transfer,False
TXN-825647,CUST-10798,PROD-003,2024-11-28T12:01:00Z,1,700.00,35000,Purchase,False
TXN-817541,CUST-10549,PROD-013,2024-11-28T12:50:00Z,1,1300.00,65000,Redemption,False
TXN-806359,CUST-10193,PROD-048,2024-11-28T12:51:00Z,1,400.00,20000,Redemption,False
TXN-824070,CUST-10749,PROD-043,2024-11-28T13:27:00Z,1,200.00,10000,Redemption,False
TXN-804550,CUST-10139,PROD-004,2024-11-28T13:54:00Z,1,500.00,25000,Purchase,False
TXN-809188,CUST-10272,PROD-011,2024-11-28T14:00:00Z,2,10000.00,500000,Redemption,False
TXN-828700,CUST-10889,PROD-019,2024-11-28T14:02:00Z,2,9200.00,460000,Purchase,False
TXN-808098,CUST-10241,PROD-038,2024-11-28T14:19:00Z,2,240.00,12000,Transfer,False
TXN-801203,CUST-10036,PROD-013,2024-11-28T14:42:00Z,1,1300.00,65000,Redemption,False
TXN-823808,CUST-10740,PROD-050,2024-11-28T15:18:00Z,1,600.00,30000,Purchase,False
TXN-824766,CUST-10771,PROD-009,2024-11-28T16:52:00Z,1,160.00,8000,Purchase,False
TXN-826915,CUST-10834,PROD-038,2024-11-28T16:59:00Z,1,120.00,6000,Redemption,False
TXN-814907,CUST-10466,PROD-044,2024-11-28T19:45:00Z,1,240.00,12000,Purchase,False
TXN-829611,CUST-10920,PROD-029,2024-11-28T19:56:00Z,2,880.00,44000,Transfer,False
TXN-801381,CUST-10041,PROD-002,2024-11-28T21:04:00Z,1,2400.00,120000,Redemption,False
TXN-803585,CUST-10110,PROD-043,2024-11-28T21:12:00Z,1,200.00,10000,Purchase,False
TXN-822472,CUST-10705,PROD-021,2024-11-28T23:56:00Z,1,500.00,25000,Purchase,False
TXN-823964,CUST-10745,PROD-022,2024-11-29T00:39:00Z,1,400.00,20000,Purchase,False
TXN-815784,CUST-10494,PROD-026,2024-11-29T01:10:00Z,3,1080.00,54000,Transfer,False
TXN-810772,CUST-10324,PROD-007,2024-11-29T01:54:00Z,2,1800.00,90000,Redemption,False
TXN-828965,CUST-10899,PROD-008,2024-11-29T02:29:00Z,1,300.00,15000,Purchase,False
TXN-810478,CUST-10312,PROD-045,2024-11-29T02:37:00Z,1,320.00,16000,Redemption,False
TXN-823027,CUST-10719,PROD-015,2024-11-29T02:39:00Z,1,4200.00,210000,Purchase,False
TXN-817245,CUST-10542,PROD-036,2024-11-29T03:11:00Z,1,200.00,10000,Redemption,False
TXN-800924,CUST-10027,PROD-030,2024-11-29T03:31:00Z,1,300.00,15000,Redemption,False
TXN-807357,CUST-10221,PROD-034,2024-11-29T04:03:00Z,1,100.00,5000,Transfer,False
TXN-815259,CUST-10475,PROD-001,2024-11-29T04:20:00Z,1,360.00,18000,Transfer,False
TXN-820415,CUST-10634,PROD-016,2024-11-29T04:51:00Z,1,700.00,35000,Purchase,False
TXN-804753,CUST-10144,PROD-034,2024-11-29T05:26:00Z,1,100.00,5000,Redemption,False
TXN-822793,CUST-10713,PROD-048,2024-11-29T05:59:00Z,1,400.00,20000,Redemption,False
TXN-803814,CUST-10116,PROD-020,2024-11-29T06:49:00Z,1,600.00,30000,Transfer,False
TXN-807653,CUST-10228,PROD-018,2024-11-29T07:07:00Z,1,2400.00,120000,Redemption,False
TXN-818266,CUST-10568,PROD-037,2024-11-29T08:00:00Z,1,100.00,5000,Transfer,False
TXN-823551,CUST-10732,PROD-038,2024-11-29T09:27:00Z,1,120.00,6000,Redemption,False
TXN-808287,CUST-10246,PROD-039,2024-11-29T09:57:00Z,1,160.00,8000,Purchase,False
TXN-808747,CUST-10258,PROD-004,2024-11-29T10:16:00Z,1,500.00,25000,Transfer,False
TXN-820627,CUST-10641,PROD-008,2024-11-29T14:01:00Z,1,300.00,15000,Purchase,False
TXN-823248,CUST-10726,PROD-012,2024-11-29T16:04:00Z,1,6400.00,320000,Redemption,False
TXN-823953,CUST-10744,PROD-035,2024-11-29T16:16:00Z,3,450.00,22500,Redemption,False
TXN-807826,CUST-10233,PROD-015,2024-11-29T17:14:00Z,1,4200.00,210000,Redemption,False
TXN-806376,CUST-10194,PROD-031,2024-11-29T17:33:00Z,1,100.00,5000,Transfer,False
TXN-824222,CUST-10754,PROD-001,2024-11-29T19:32:00Z,1,360.00,18000,Redemption,False
TXN-809966,CUST-10297,PROD-022,2024-11-29T22:51:00Z,1,400.00,20000,Redemption,False
TXN-831256,CUST-10980,PROD-038,2024-11-29T23:01:00Z,1,120.00,6000,Redemption,False
TXN-806821,CUST-10206,PROD-011,2024-11-29T23:56:00Z,1,5000.00,250000,Purchase,False
TXN-830157,CUST-10940,PROD-017,2024-11-30T00:06:00Z,1,3600.00,180000,Redemption,False
TXN-825013,CUST-10778,PROD-010,2024-11-30T00:47:00Z,1,360.00,18000,Redemption,False
TXN-822652,CUST-10710,PROD-025,2024-11-30T01:38:00Z,1,240.00,12000,Redemption,False
TXN-805518,CUST-10167,PROD-002,2024-11-30T02:01:00Z,1,2400.00,120000,Redemption,False
TXN-820717,CUST-10646,PROD-038,2024-11-30T02:45:00Z,1,120.00,6000,Redemption,False
TXN-801550,CUST-10047,PROD-036,2024-11-30T02:53:00Z,1,200.00,10000,Transfer,False
TXN-829485,CUST-10915,PROD-024,2024-11-30T03:59:00Z,1,1100.00,55000,Redemption,False
TXN-827140,CUST-10843,PROD-047,2024-11-30T04:07:00Z,2,400.00,20000,Redemption,False
TXN-814606,CUST-10458,PROD-018,2024-11-30T04:50:00Z,1,2400.00,120000,Purchase,False
TXN-827316,CUST-10848,PROD-031,2024-11-30T04:57:00Z,1,100.00,5000,Purchase,False
TXN-805498,CUST-10166,PROD-011,2024-11-30T06:14:00Z,1,-5000.00,-250000,Redemption,True
TXN-807646,CUST-10228,PROD-049,2024-11-30T07:38:00Z,1,400.00,20000,Transfer,False
TXN-824875,CUST-10774,PROD-048,2024-11-30T08:16:00Z,1,400.00,20000,Redemption,False
TXN-810306,CUST-10307,PROD-018,2024-11-30T08:42:00Z,1,2400.00,120000,Redemption,False
TXN-811232,CUST-10340,PROD-021,2024-11-30T08:50:00Z,2,1000.00,50000,Transfer,False
TXN-824357,CUST-10759,PROD-044,2024-11-30T08:51:00Z,3,720.00,36000,Purchase,False
TXN-827712,CUST-10861,PROD-013,2024-11-30T08:58:00Z,1,1300.00,65000,Redemption,False
TXN-826406,CUST-10819,PROD-015,2024-11-30T10:30:00Z,2,8400.00,420000,Redemption,False
TXN-804609,CUST-10140,PROD-034,2024-11-30T12:09:00Z,3,300.00,15000,Redemption,False
TXN-825798,CUST-10802,PROD-026,2024-11-30T15:24:00Z,1,360.00,18000,Redemption,False
TXN-807391,CUST-10222,PROD-036,2024-11-30T18:01:00Z,1,200.00,10000,Transfer,False
TXN-820618,CUST-10641,PROD-040,2024-11-30T18:12:00Z,1,100.00,5000,Transfer,False
TXN-831197,CUST-10978,PROD-004,2024-11-30T19:05:00Z,3,1500.00,75000,Purchase,False
TXN-819570,CUST-10609,PROD-026,2024-11-30T19:14:00Z,1,360.00,18000,Redemption,False
TXN-815460,CUST-10481,PROD-045,2024-11-30T20:43:00Z,1,320.00,16000,Purchase,False
TXN-816933,CUST-10533,PROD-025,2024-11-30T21:29:00Z,1,240.00,12000,Redemption,False
TXN-823105,CUST-10721,PROD-033,2024-11-30T22:20:00Z,1,200.00,10000,Redemption,False
